title,text,url,date,source,label
"InvAscent-backed Ankura Hospitals may raise  ₹400-500 crore, appoints banker","Mumbai: InvAscent-backed Ankura Hospitals has kickstarted a fundraising process to raise₹400-500 crore in a mix of primary and secondary transactions, three people familiar with the matter said.",https://www.livemint.com/companies/news/invascent-ankura-hospitals-fundraising-childcare-healthcare-industry-11768972762751.html,"Wed, 21 Jan 2026 13:14:16 +0530",livemint_companies,neutral
"N Chandrasekaran, Sunil Mittal: 7 top Indian business leaders to speak with Trump at Davos today, says report","The select group of business leaders who Trump is set to meet at Davos includes at least seven Indian industry stalwarts, including Tata Sons' N Chandrasekaran and Bharti Enterprises' Sunil Mittal, as per a new report.",https://www.livemint.com/companies/news/n-chandrasekaran-sunil-mittal-7-top-indian-business-leaders-to-speak-with-trump-at-davos-today-says-report-11768976440378.html,"Wed, 21 Jan 2026 12:57:28 +0530",livemint_companies,neutral
WEF 2026: Adani Group sets out  ₹6 trillion investment blueprint for India,"Presenting its plans at the 56th World Economic Forum (WEF) annual meeting in Davos, the conglomerate said the investments span Maharashtra, Assam and Jharkhand and reflect a strategic shift from standalone asset creation to integrated, technology-led infrastructure platforms",https://www.livemint.com/companies/news/world-economic-forum-2026-davos-adani-group-sets-out-rs-6-lakh-cr-investment-blueprint-for-india-11768978429223.html,"Wed, 21 Jan 2026 12:35:44 +0530",livemint_companies,neutral
"L'oreal to invest  ₹3500 crore in Hyderabad, signs historic deal with Telangana government at Davos","The hub aims to be a global base for AI‑driven beauty innovation, create 2,000 tech jobs through 2030, and speed up the rollout of advanced AI beauty solutions, the company said in a statement.",https://www.livemint.com/companies/news/loreal-to-invest-rs-3500-crore-in-hyderabad-signs-historic-deal-with-telangana-government-at-davos-11768973876096.html,"Wed, 21 Jan 2026 11:18:31 +0530",livemint_companies,neutral
"Flight cancellations, DGCA action: What investors are watching in IndiGo’s Q3 earnings","New Delhi/Mumbai: As IndiGo, the country’s largest airline by market share, announces its December-quarter earnings on Thursday, the focus will be on the operational disruptions last month that unsettled passengers, regulators, and investors alike.",https://www.livemint.com/companies/news/indigo-q3-earnings-indigo-flight-cancellation-interglobe-aviation-share-price-11768923463233.html,"Wed, 21 Jan 2026 10:57:11 +0530",livemint_companies,neutral
Nvidia CEO Jensen Huang plans China trip amid push to reopen key market — Check out his itinerary,"The China visit — a trip that Huang regularly takes at this time of year — comes at a pivotal moment for the world’s most valuable company. The US is loosening export restrictions on AI processors, letting Nvidia sell its H200 model in the Asian nation.",https://www.livemint.com/companies/people/nvidia-ceo-jensen-huang-plans-china-trip-amid-push-to-reopen-key-market-check-out-his-itinerary-11768972492003.html,"Wed, 21 Jan 2026 10:56:58 +0530",livemint_companies,neutral
"Tech Mahindra's $500m-plus Telefónica deal, one of its biggest ever deal wins","Tech Mahindra Ltd has bagged one its largest deals ever, a five-year contract worth more than $500 million from Spanish telecom major Telefónica O2. The deal strengthens chief executive Mohit Joshi’s efforts to revive growth at the country’s fifth-largest IT services firm.",https://www.livemint.com/companies/india-tech-mahindra-500m-telef-nica-o2-deal-europe-it-infrastructure-11768951331947.html,"Wed, 21 Jan 2026 09:54:09 +0530",livemint_companies,neutral
Trump's year as US President: Family wealth grows to $6.8 billion — here's how he did it and where he invested,"Donald Trump's wealth has surged in his second term, with the family earning $1.4B from crypto ventures, new industries like AI and rare earths, plus media deals and global real estate licensing.&amp;nbsp;",https://www.livemint.com/companies/people/trumps-year-as-us-president-family-wealth-grows-to-6-8-billion-heres-how-he-did-it-and-where-he-invested-11768963359450.html,"Wed, 21 Jan 2026 09:39:25 +0530",livemint_companies,neutral
Why Sun Pharma’s hefty bid for Organon has divided investors,"India’s largest drugmaker Sun Pharma is reportedly bidding for American pharmaceutical company Organon in a deal that could potentially be worth $10 billion, which would make it the largest overseas acquisition by an Indian pharma company. The drugmaker has secured $10–14 billion in temporary ‘bridge loans’ to fund the move.",https://www.livemint.com/companies/news/sun-pharma-organon-bid-indian-pharma-aquisition-11768914579056.html,"Wed, 21 Jan 2026 09:00:46 +0530",livemint_companies,neutral
"Microsoft CEO Satya Nadella sends rare warning on AI at Davos, says there will be a ‘tell-tale’ sign of a bubble if…","Microsoft CEO Satya Nadella warns that the AI boom can become a bubble if adoption remains limited to big tech and wealthy nations. He urges equitable diffusion of AI across industries and countries to drive productivity, growth and global impact.",https://www.livemint.com/companies/people/microsoft-ceo-satya-nadella-sends-rare-warning-on-ai-at-davos-says-there-will-be-a-tell-tale-sign-of-a-bubble-if-11768958344608.html,"Wed, 21 Jan 2026 07:40:29 +0530",livemint_companies,neutral
"Netflix to boost program spending by 10% in 2026, crimping profit","The added spending will weigh on the company’s profit in the short term. For the current quarter, Netflix forecasts earnings of 76 cents a share, below Wall Street estimates of 82 cents. Sales will be $12.2 billion, in line with estimates.",https://www.livemint.com/companies/news/netflix-to-boost-program-spending-by-10-in-2026-crimping-profit-11768958807939.html,"Wed, 21 Jan 2026 07:00:35 +0530",livemint_companies,neutral
Layoffs news: New York's iconic Met Opera to fire nearly 10% administrative staff amid financial strain,The other measures that Metropolitan Opera has announced includes a salary cut for its top-paid employees and the postponement a new production from its coming season.,https://www.livemint.com/companies/news/layoffs-news-new-yorks-iconic-met-opera-to-fire-nearly-10-administrative-staff-amid-financial-strain-11768954811777.html,"Wed, 21 Jan 2026 06:02:35 +0530",livemint_companies,neutral
Tata Motors wants to stick to its profitable growth strategy even as rivals chip market share,"Tata Motors Ltd, the commercial vehicle business of the Tata group, wants to continue focusing on growing profitability on the back of its product range, even as rivals including Mahindra & Mahindra, Ashok Leyland and VE Commercial Vehicles grow market share.",https://www.livemint.com/companies/news/tata-motors-wants-to-stick-to-its-profitable-growth-strategy-even-as-rivals-chip-market-share-11768908274688.html,"Wed, 21 Jan 2026 06:00:22 +0530",livemint_companies,neutral
"Early Q3 earnings show costs overtaking revenues, flipping the profit cycle","India Inc. may have finally found its revenue footing in the December quarter after a year of sluggish demand. However, the profit cycle appears to have flipped, driven by surging costs. Early Q3 FY26 results show the weakest profit growth in at least three years, despite the best top-line expansion in a quarter for corporate India in over a year.",https://www.livemint.com/companies/early-q3-earnings-show-costs-overtaking-revenues-flipping-the-profit-cycle-11768908865161.html,"Wed, 21 Jan 2026 05:50:42 +0530",livemint_companies,neutral
