title,text,date,url,label,source,pr_no,company,category,label_id
"Why stock market fell today? Sensex ends 324 points lower, Nifty below 25,650. 5 key factors behind today's sell-off","Indian equities closed lower on Monday, with investors pulling back as global trade-war rhetoric returned to the headlines and heavyweight earnings disappointed at home. The BSE Sensex slid as much as 629 points intraday on Monday, touching a low of 82,941.01, while the NSE Nifty 50 fell 0.7% to an intraday low of 25,504.85.At the end of the day, the Sensex ended about 324 points, or 0.39%, lower at 83,246.18, while the Nifty shed 109 points, or 0.42%, to 25,585.50, as risk appetite waned.The broader damage was visible in market wealth as well, with the total market capitalization of BSE-listed companies shrinking by Rs 2.42 lakh crore to Rs 465.39 lakh crore.Here are the key factors behind the market fall:1. Trump’s Greenland tariff threat revives trade-war fearsSentiment took a hit after U.S. President Donald Trump vowed to impose a fresh round of tariffs on eight European countries unless Washington is allowed to buy Greenland. Trump said the U.S. would levy an additional 10% import tariff from February 1 on goods from Denmark, Norway, Sweden, France, Germany, the Netherlands, Finland and the U.K., with the rate rising to 25% from June 1 if no agreement is reached.Live EventsThe remarks rattled global markets and pushed investors toward safe havens. Asian equities fell across the board, while U.S. stock-index futures slid in thin holiday trading, with S&P 500 futures down 0.8% and Nasdaq futures off 1.1%. European futures were also under pressure, with Euro Stoxx 50 and DAX futures dropping 1.3% and FTSE futures down 0.6%. Japan’s Nikkei declined 1.4%, and MSCI’s Asia-Pacific index excluding Japan edged down 0.3%.It’s going to be volatile days ahead in the near-term for stock markets globally with big geopolitical and geoeconomic developments impacting markets, said Dr. VK Vijayakumar, Chief Investment Strategist at Geojit Investments, adding that ""We don’t know now how President Trump’s disruptive policies are going to impact international trade and global econo",2026-01-22,https://economictimes.indiatimes.com/markets/stocks/news/why-is-stock-market-falling-today-sensex-cracks-over-600-points-nifty-below-25550-5-key-factors-behind-todays-sell-off/articleshow/126668757.cms,neutral,economictimes,,,,1
“All of us who came here under a legal obligation also felt we had a moral obligation to do so” http,“All of us who came here under a legal obligation also felt we had a moral obligation to do so” https://t.co/TpUBtEKJlv,,,positive,TwitterFinancialNews,,,,2
Hanesbrands declares $0.15 dividend,Hanesbrands declares $0.15 dividend,,,positive,TwitterFinancialNews,,,,2
Is Cisco Systems Still On The Right Route?,Is Cisco Systems Still On The Right Route?,,,positive,TwitterFinancialNews,,,,2
Is Sistema Public Joint Stock Financial Corporation (MCX:AFKS) Trading At A 47% Discount?,Is Sistema Public Joint Stock Financial Corporation (MCX:AFKS) Trading At A 47% Discount?,,,positive,TwitterFinancialNews,,,,2
Kala Pharmaceuticals to Report Fourth Quarter and Full Year 2019 Financial Results and Host Conferen,Kala Pharmaceuticals to Report Fourth Quarter and Full Year 2019 Financial Results and Host Conference Call,,,positive,TwitterFinancialNews,,,,2
"What Kind Of Shareholders Own Newater Technology, Inc. (NASDAQ:NEWA)?","What Kind Of Shareholders Own Newater Technology, Inc. (NASDAQ:NEWA)?",,,positive,TwitterFinancialNews,,,,2
$FCEL - FuelCell expands board to five members https://t.co/4nchxmGOzs,$FCEL - FuelCell expands board to five members https://t.co/4nchxmGOzs,,,positive,TwitterFinancialNews,,,,2
Clint Eastwood’s ‘Richard Jewell’ Opens to Below-Average Debut,Clint Eastwood’s ‘Richard Jewell’ Opens to Below-Average Debut,,,positive,TwitterFinancialNews,,,,2
Algos buying bonds because other algos buying stocks.,Algos buying bonds because other algos buying stocks.,,,positive,TwitterFinancialNews,,,,2
Raid on Egypt’s last independent news website causes chill https://t.co/o1CLzpOgpb,Raid on Egypt’s last independent news website causes chill https://t.co/o1CLzpOgpb,,,positive,TwitterFinancialNews,,,,2
"Stock Market Update: Energy remains weak, while mega-cap tech remains strong","Stock Market Update: Energy remains weak, while mega-cap tech remains strong",,,positive,TwitterFinancialNews,,,,2
Tunisia eyes IMF talks in March on sixth review of loan deal -minister #economy #MarketScreener… htt,Tunisia eyes IMF talks in March on sixth review of loan deal -minister #economy #MarketScreener… https://t.co/9eio1gEMyk,,,positive,TwitterFinancialNews,,,,2
Dassault Systemes Profit Outlook Lags After Virus Warning,Dassault Systemes Profit Outlook Lags After Virus Warning,,,negative,TwitterFinancialNews,,,,0
'Everyone is exhausted by this president': Bill Weld on why he's challenging Donald Trump https://t.,'Everyone is exhausted by this president': Bill Weld on why he's challenging Donald Trump https://t.co/1Y6x9IoNGE,,,positive,TwitterFinancialNews,,,,2
Euro off 0.1% at $1.0965,Euro off 0.1% at $1.0965,,,negative,TwitterFinancialNews,,,,0
Bank of Ireland : Gov Co - 7 KB #BankofIreland #Stock #MarketScreener https://t.co/lPLIZQTwme https:,Bank of Ireland : Gov Co - 7 KB #BankofIreland #Stock #MarketScreener https://t.co/lPLIZQTwme https://t.co/iFkjaIFL5u,,,positive,TwitterFinancialNews,,,,2
Citizens are angry and governments are struggling to respond https://t.co/tXlQNOXrpx,Citizens are angry and governments are struggling to respond https://t.co/tXlQNOXrpx,,,positive,TwitterFinancialNews,,,,2
Mini-bond victims confront FCA chief Andrew Bailey https://t.co/GuskXSsi8d,Mini-bond victims confront FCA chief Andrew Bailey https://t.co/GuskXSsi8d,,,positive,TwitterFinancialNews,,,,2
"Asset Management One Co. has a bullish call on Treasuries. One for the long, long run https://t.co/8","Asset Management One Co. has a bullish call on Treasuries. One for the long, long run https://t.co/8go8ZhMvdc",,,neutral,TwitterFinancialNews,,,,1
Jamie Dimon expects fallout from the coronavirus pandemic to include a major economic downturn and s,Jamie Dimon expects fallout from the coronavirus pandemic to include a major economic downturn and stress similar t… https://t.co/OiLhueL7nv,,,negative,TwitterFinancialNews,,,,0
Hong Kong House Prices Stay Stubbornly High in Face of Unrest,Hong Kong House Prices Stay Stubbornly High in Face of Unrest,,,positive,TwitterFinancialNews,,,,2
Novo Nordisk : Disclosure of transaction data #NovoNordisk #Stock #MarketScreener https://t.co/oyT5Q,Novo Nordisk : Disclosure of transaction data #NovoNordisk #Stock #MarketScreener https://t.co/oyT5Qb1elj https://t.co/knhuhL46gH,,,positive,TwitterFinancialNews,,,,2
Asset management and investment banking are often used in the same breath but they shouldn't be http,Asset management and investment banking are often used in the same breath but they shouldn't be https://t.co/EDWD2ux7rJ,,,positive,TwitterFinancialNews,,,,2
TJX Q3 same-store sales up 4%; FactSet consensus up 2.3%,TJX Q3 same-store sales up 4%; FactSet consensus up 2.3%,,,neutral,TwitterFinancialNews,,,,1
"Household debt jumps the most in 12 years, Federal Reserve report saysÂ https://t.co/kmqxVS6co3","Household debt jumps the most in 12 years, Federal Reserve report saysÂ https://t.co/kmqxVS6co3",,,negative,TwitterFinancialNews,,,,0
"$TGE - Tallgrass Energy CEO Dehaemers departs, succeeded by Moler https://t.co/5W8HAo8SeR","$TGE - Tallgrass Energy CEO Dehaemers departs, succeeded by Moler https://t.co/5W8HAo8SeR",,,positive,TwitterFinancialNews,,,,2
"PPD indicated to open at $32, or 19% above IPO price","PPD indicated to open at $32, or 19% above IPO price",,,positive,TwitterFinancialNews,,,,2
Encounter Resources : AGM Chair Address and Presentation #EncounterResources #Stock #MarketScreener…,Encounter Resources : AGM Chair Address and Presentation #EncounterResources #Stock #MarketScreener… https://t.co/kptkwzjKfZ,,,positive,TwitterFinancialNews,,,,2
Here's the breakdown of Sen. Bernie Sanders estimated $60 trillion tax plan. https://t.co/9V6UzmgEqL,Here's the breakdown of Sen. Bernie Sanders estimated $60 trillion tax plan. https://t.co/9V6UzmgEqL https://t.co/QohPU0ObdX,,,positive,TwitterFinancialNews,,,,2
"Saudi, others resist Mexican plan to make small oil output cuts - sources #economy #MarketScreener… ","Saudi, others resist Mexican plan to make small oil output cuts - sources #economy #MarketScreener… https://t.co/VfOSxccQM3",,,positive,TwitterFinancialNews,,,,2
A few things to watch heading into the holiday week: https://t.co/85MmEqaSmS,A few things to watch heading into the holiday week: https://t.co/85MmEqaSmS,,,positive,TwitterFinancialNews,,,,2
"Home Depot sales miss, shares plunge","Home Depot sales miss, shares plunge",,,negative,TwitterFinancialNews,,,,0
"Meesho shares in focus as firm enters logistics business, incorporates subsidiary","Shares of newly-listedMeeshowill be in focus heading into trade on Tuesday, January 13, after the company announced it will incorporate a subsidiary, marking its entry into the logistics business.“The main objects of the newly to-be-incorporated subsidiary is engaging in the business of logistics service provider for the movement of goods and undertake activities relating to loading, unloading, in-transit storage, handling and trans-shipment of goods through third-party service providers, as incidental or ancillary to transportation services,” the company said in a regulatory filing on January 12.Meesho did not disclose the name of the subsidiary and stated: “Upon incorporation of the entity, the company shall make a separate disclosure disclosing the name of the entity.” Share Capital for the entity shall be Rs 1 lakh, it added.On Monday, BofA Securities initiated coverage on newly listed e-commerce firm Meesho Ltd with a 'Neutral' rating and a price target of Rs 190 per share, a 14%upside from current levels. Logistics was identified as a monetisation driver. BofA said Meesho’s ability to serve value-focused users efficiently stems from its efforts to consistently reduce logistics costs. The brokerage noted that Meesho focuses on keeping logistics costs low for sellers rather than extracting profits from its logistics network, a strategy that helps sellers list a wider range of affordable products.Sensex, Nifty today: Catch all the LIVE stock market action hereLive EventsThe brokerage highlighted Meesho’s shift in its advertising model and its approach to logistics as key elements shaping the company’s longer-term outlook. At the same time, the brokerage’s neutral stance signals caution as the stock transitions from listing-driven momentum to closer scrutiny of execution and valuation.Meesho sharescontinue to trade well above their IPO price. The stock is up about 46% from its issue price of Rs 111, although it has slipped 36% from its post-listing peak of Rs 254.",2026-01-22,https://economictimes.indiatimes.com/markets/stocks/news/meesho-shares-in-focus-as-firm-enters-logistics-business-incorporates-subsidiary/articleshow/126496055.cms,neutral,economictimes,,,,1
"As Pete Buttigieg tries to attract the support of black voters, Joe Biden’s campaign touted the endo","As Pete Buttigieg tries to attract the support of black voters, Joe Biden’s campaign touted the endorsement Friday… https://t.co/qRuH5ASbZm",,,positive,TwitterFinancialNews,,,,2
Security Code :{{CorpannData.Table[0].SCRIP_CD}}Company :{{CorpannData.Table[0].SLONGNAME }},Security Code :{{CorpannData.Table[0].SCRIP_CD}}Company :{{CorpannData.Table[0].SLONGNAME }},{{CorpannData.Table[0].NEWS_DT  | date:'dd MMM yyyy'}},https://www.bseindia.com,neutral,BSE,,Security Code :{{CorpannData.Table[0].SCRIP_CD}}Company :{{CorpannData.Table[0].SLONGNAME }}Security Code :{{CorpannData.Table[0].SCRIP_CD}}Company :{{CorpannData.Table[0].SLONGNAME }}{{CorpannData.Table[0].NEWS_DT  | date:'dd MMM yyyy'}}{{cann.CATEGORYNAME}}Audio/Video{{cann.Fld_Attachsize/1048576 | number:2}} MB{{cann.Fld_Attachsize/1024 | number:2}} KB{{cann.Fld_Attachsize/1048576 | number:2}} MB{{cann.Fld_Attachsize/1024 | number:2}} KB{{cann.Fld_Attachsize/1048576 | number:2}} MB{{cann.Fld_Attachsize/1024 | number:2}} KBXBRLXBRLRead More..Read less..Exchange Received Time{{cann.News_submission_dt | date:'dd-MM-yyyy HH:mm:ss' }}Exchange Disseminated Time{{cann.DissemDT | date:'dd-MM-yyyy HH:mm:ss' }}Time Taken{{cann.TimeDiff | date:'dd-MM-yyyy HH:mm:ss'}}Exchange Disseminated Time{{cann.DissemDT | date:'dd-MM-yyyy HH:mm:ss' }}Exchange Disseminated Time{{cann.NEWS_DT | date:'dd-MM-yyyy HH:mm:ss' }},Security Code :{{CorpannData.Table[0].SCRIP_CD}}Company :{{CorpannData.Table[0].SLONGNAME }},1
Canopy Growth stock up 2.7% premarket,Canopy Growth stock up 2.7% premarket,,,neutral,TwitterFinancialNews,,,,1
"Sun Kissed Acquires Hakuna Supply, an Award-Winning Commercial Stage CBD Products Company  https://t","Sun Kissed Acquires Hakuna Supply, an Award-Winning Commercial Stage CBD Products Company  https://t.co/8HELNTuPgC",,,positive,TwitterFinancialNews,,,,2
Thanks to @WmMorrowBooks for making my book today’s special!,Thanks to @WmMorrowBooks for making my book today’s special!,,,positive,TwitterFinancialNews,,,,2
S&P $SPY with 5000 June $319 calls opening in a $5M position as December $298 calls adjust,S&P $SPY with 5000 June $319 calls opening in a $5M position as December $298 calls adjust,,,neutral,TwitterFinancialNews,,,,1
$TRLFF - True Leaf lands license for medical cannabis production https://t.co/uTR4ltiJma,$TRLFF - True Leaf lands license for medical cannabis production https://t.co/uTR4ltiJma,,,positive,TwitterFinancialNews,,,,2
Trump's Dec. 15 China tariffs threaten a long list of Christmas favorites https://t.co/Jk8taRaq3I ht,Trump's Dec. 15 China tariffs threaten a long list of Christmas favorites https://t.co/Jk8taRaq3I https://t.co/DBbtlVhYBl,,,negative,TwitterFinancialNews,,,,0
Facebook rejects AG Barr's request to stop encryption plans for messaging apps https://t.co/Tkyy7abx,Facebook rejects AG Barr's request to stop encryption plans for messaging apps https://t.co/Tkyy7abxUi,,,positive,TwitterFinancialNews,,,,2
$SMLP - 5 Reasons To Sell Summit Midstream Partners. Read more and get updates on any stock!… https:,$SMLP - 5 Reasons To Sell Summit Midstream Partners. Read more and get updates on any stock!… https://t.co/MUFJz0kuhI,,,negative,TwitterFinancialNews,,,,0
$EPD - Enterprise Products Partners (EPD) Presents At RBC Capital Markets Midstream Conference - Sli,$EPD - Enterprise Products Partners (EPD) Presents At RBC Capital Markets Midstream Conference - Slideshow. Follow… https://t.co/1mXgfJmOF2,,,positive,TwitterFinancialNews,,,,2
RBL Bank bulk deal: BNP Paribas sells 60 lakh shares worth Rs 178 crore; BofA picks up stake,"BNP Paribas sold 60 lakh RBL Bank shares via a bulk deal, reducing its stake, while BofA Securities bought in. The transaction came amid recent stock weakness, despite strong one-year returns, improved asset quality, and robust profit growth.","Wed, 21 Jan 2026 21:20:13 +0530",https://economictimes.indiatimes.com/markets/stocks/news/rbl-bank-bulk-deal-bnp-paribas-sells-60-lakh-shares-worth-rs-178-crore-bofa-picks-up-stake/articleshow/127012394.cms,neutral,economictimes,,,,1
Daniel Loeb's Top 5 Buys in the 3rd Quarter,Daniel Loeb's Top 5 Buys in the 3rd Quarter,,,positive,TwitterFinancialNews,,,,2
Zoom shares get whacked over privacy concerns #economy #MarketScreener https://t.co/nhvqnJfysH https,Zoom shares get whacked over privacy concerns #economy #MarketScreener https://t.co/nhvqnJfysH https://t.co/sGId3aQEuy,,,negative,TwitterFinancialNews,,,,0
$BIL $JPST $VTV - Recession Risk Isn't Off The Table: Adjusting ETF Portfolios Accordingly (Podcast ,$BIL $JPST $VTV - Recession Risk Isn't Off The Table: Adjusting ETF Portfolios Accordingly (Podcast Transcript). Fo… https://t.co/3dcqWSJTnR,,,negative,TwitterFinancialNews,,,,0
"The S&P is up 0.9% and energy is the best performing sector; XLE is up 1.8%, double the S&P.","The S&P is up 0.9% and energy is the best performing sector; XLE is up 1.8%, double the S&P.",,,neutral,TwitterFinancialNews,,,,1
Dolly Khanna adds smallcap stock that has delivered 105% return in last 6 months! Do you own?,"Ace investorDolly Khanna, known for identifying multibaggersmall-cap stocksearly, has addedIFB Agro Industriesto her Rs 250-crore portfolio by acquiring a 1.13% stake, or 1 lakh shares, latest sharedholding pattern for December quarter showed.The purchase comes after the stock rallied as much as 105% in the last six months.IFB AgroIndustries is involved in the business of manufacturing alcohol, bottling of branded alcoholic beverages, processed marine foods for domestic and export markets and sale of feed.IFB Agro Q2 snapshotIFB Agro reported a strong rebound in Q2FY26, with consolidated profit after tax (PAT) rising sharply to Rs 22.70 crore, compared with Rs 2.09 crore in the year-ago quarter and Rs 17.18 crore in Q1FY26. Revenue for the quarter grew 38.9% year-on-year to Rs 532.88 crore from Rs 384.32 crore.For the first half of FY26 (April–September), the company posted nearly a 300% jump in PAT to Rs 39.88 crore, up from Rs 10.43 crore in H1FY25. Revenue during the period rose 24.1% year-on-year to Rs 948.61 crore.Live EventsDolly Khanna turns bearish in Q3The veteran market investor pared her stake inGHCLduring the December quarter, trimming her holding to 1.1% from 1.2% in the previous quarter. The company is a leading manufacturer of soda ash (for detergents, glass, batteries) and sodium bicarbonate.She has reduced her stake in Emkay Global Financial Services to 2.3% in the December quarter, down from 2.7% earlier. InPrakash Industries, Dolly Khanna cut her holding to 2.6% during the December quarter from 3.0% in the September quarter.Dolly Khanna lowered her stake in Som Distilleries to 2.1% in the December quarter, compared with 2.5% in the previous quarter. The investor also pared her holding inCoffee Day Enterprises, reducing her stake to 1.7% in the December quarter from 2.2% earlier.Khanna also appears to have exitedPrakash Pipes, either through a complete sale or by bringing his holding below the 1% disclosure threshold. It is engaged in manufacturing",2026-01-22,https://economictimes.indiatimes.com/markets/stocks/news/dolly-khanna-adds-smallcap-stock-that-has-delivered-105-return-in-last-6-months-do-you-own/articleshow/126608282.cms,neutral,economictimes,,,,1
Tesla's Cybertruck has arrived and it looks nothing like any pickup truck you've ever seen. But a de,Tesla's Cybertruck has arrived and it looks nothing like any pickup truck you've ever seen. But a demonstration of… https://t.co/QeXN1M7oSE,,,positive,TwitterFinancialNews,,,,2
Jobless Americans to see extra payments as soon as this week #economy #MarketScreener https://t.co/N,Jobless Americans to see extra payments as soon as this week #economy #MarketScreener https://t.co/NMjEJFsOkM https://t.co/VURGAjhdYu,,,neutral,TwitterFinancialNews,,,,1
Ashish Kacholia-backed Balu Forge shares bounce back 13% after sharp YTD fall,"After witnessing a sharp fall of nearly 27% over the last six sessions, shares of ace investor Ashish Kacholia-backedBalu Forge Industriessurged as much as 13% intraday on Tuesday following a company clarification regarding the conclusion of a recent Income Tax Department search.In an exchange filing, Balu Forge stated that the search operation conducted by the Income Tax Department has been concluded, and the company emphasised that no incriminating documents or unaccounted assets were found during the process.It also clarified that there has been no impact on the company’s business operations, and production has continued as usual during the entire search period.The recovery in the stock price comes as a relief to investors, especially considering that Ashish Kacholia, one of the most prominent names in the Indian equity market, holds a stake in the company.As per the most recent shareholding pattern, Ashish Kacholia holds 18,65,933 shares of the company, representing a 1.64% equity stake.Live EventsThe stock had come under pressure in the previous week amid an overall negative broader market sentiment.Technical indicators had already pointed to an oversold condition, with the Relative Strength Index (RSI) slipping below 30, often interpreted by traders as a signal of a potential rebound.With Tuesday’s rally, the stock appears to be staging a comeback from its recent lows. Market participants are now likely to closely watch whether the uptrend sustains as the uncertainty surrounding the tax search has been lifted.As of 12.13 pm,Balu Forge shareswere trading 11.7% higher on the BSE at Rs 492.95.Over the past one year, the shares of Balu Forge have declined by 23.37%, reflecting sustained pressure over a longer timeframe. On a year-to-date basis, the stock is down 17.92%, indicating that the weakness has carried into the current year as well.The sell-off has been sharper in the medium term, with the stock falling 26.04% over the last six months and 24.64% in the pas",2026-01-22,https://economictimes.indiatimes.com/markets/stocks/news/ashish-kacholia-backed-balu-forge-shares-bounce-back-13-after-sharp-ytd-fall/articleshow/126499390.cms,neutral,economictimes,,,,1
"Avoid These 3 Mutual Fund Misfires - February 06, 2020","Avoid These 3 Mutual Fund Misfires - February 06, 2020",,,positive,TwitterFinancialNews,,,,2
"Dow futures gain 129 points, or 0.4%, S&P 500 rise 13 points, or 0.4%","Dow futures gain 129 points, or 0.4%, S&P 500 rise 13 points, or 0.4%",,,neutral,TwitterFinancialNews,,,,1
The Justice Department urged the Supreme Court to hear President Trump’s bid to prevent his tax retu,The Justice Department urged the Supreme Court to hear President Trump’s bid to prevent his tax returns from being… https://t.co/1i63ccjsaO,,,positive,TwitterFinancialNews,,,,2
"1 step forward, 2 steps back. Is GST going the VAT way?",The GST Council allowed flood-hit Kerala to levy a calamity cess of 1% on intra-state sales for two years.Tax experts say the Kerala GST cess takes things from bad to worse&amp;nbsp;,"Thu, 17 Jan 2019 07:19:59 +0530",https://www.livemint.com/Money/kQ9lEhekbWaksC4BdVuqZO/1-step-forward-2-steps-back-Is-GST-going-the-VAT-way.html,neutral,livemint,,,,1
Eagle Growth and Income Opportunities declares $0.08 dividend,Eagle Growth and Income Opportunities declares $0.08 dividend,,,positive,TwitterFinancialNews,,,,2
Mike Piazza explains what separates Warren Buffett from other investors,Mike Piazza explains what separates Warren Buffett from other investors,,,positive,TwitterFinancialNews,,,,2
Audi : customer team wins Formula E season opener #AUDI #Stock #MarketScreener https://t.co/EMsluCp4,Audi : customer team wins Formula E season opener #AUDI #Stock #MarketScreener https://t.co/EMsluCp49r https://t.co/jFm2rbyiHw,,,positive,TwitterFinancialNews,,,,2
Spotify Adds Most Subscribers Ever in Fourth Quarter,Spotify Adds Most Subscribers Ever in Fourth Quarter,,,neutral,TwitterFinancialNews,,,,1
YPF Sociedad Anonima (YPF): Hedge Funds Are Snapping Up,YPF Sociedad Anonima (YPF): Hedge Funds Are Snapping Up,,,neutral,TwitterFinancialNews,,,,1
John Bercow reveals Boris Johnson’s tennis trick https://t.co/tNmicgcYVJ,John Bercow reveals Boris Johnson’s tennis trick https://t.co/tNmicgcYVJ,,,positive,TwitterFinancialNews,,,,2
How did investors react to Tesla's Cybertruck announcement? They bought GM and Ford shares: https://,How did investors react to Tesla's Cybertruck announcement? They bought GM and Ford shares: https://t.co/LTq5CnNU4K,,,positive,TwitterFinancialNews,,,,2
"$GHSI - Guardion Health Sciences Has Enough Cash For Now, But Be Wary Of Further Dilution. Get more ","$GHSI - Guardion Health Sciences Has Enough Cash For Now, But Be Wary Of Further Dilution. Get more info on Seeking… https://t.co/9sYxYWW83W",,,positive,TwitterFinancialNews,,,,2
"Highlight: @scottgamm at the NYSE: “The Dow is up 100 points, but we’re still below that 28,000 mark","Highlight: @scottgamm at the NYSE: “The Dow is up 100 points, but we’re still below that 28,000 mark that we first… https://t.co/IRpiSlFj9U",,,positive,TwitterFinancialNews,,,,2
"FT Crossword: Number 16,333 https://t.co/oayf5zv6Tx","FT Crossword: Number 16,333 https://t.co/oayf5zv6Tx",,,positive,TwitterFinancialNews,,,,2
Hexagon Resources : Shareholders Approve Rare Earth Investment #HexagonResources #Stock #MarketScree,Hexagon Resources : Shareholders Approve Rare Earth Investment #HexagonResources #Stock #MarketScreener… https://t.co/u3JbQwdgFt,,,positive,TwitterFinancialNews,,,,2
Westpac Banking : Announces Response Plan #WestpacBanking #Stock #MarketScreener https://t.co/2omy81,Westpac Banking : Announces Response Plan #WestpacBanking #Stock #MarketScreener https://t.co/2omy81w7tT https://t.co/Mr1tuXbkWY,,,positive,TwitterFinancialNews,,,,2
Here’s the latest on the 2020 presidential race and what to watch today https://t.co/U5CyPJT9wk,Here’s the latest on the 2020 presidential race and what to watch today https://t.co/U5CyPJT9wk,,,positive,TwitterFinancialNews,,,,2
Hitachi nearing deal to sell chemical unit to Showa Denko - Nikkei #Hitachi #Stock #MarketScreener… ,Hitachi nearing deal to sell chemical unit to Showa Denko - Nikkei #Hitachi #Stock #MarketScreener… https://t.co/EQHKqfkuwp,,,positive,TwitterFinancialNews,,,,2
"$GPP - Green Plains Partners EPS misses by $0.01, misses on revenue https://t.co/MTt2czUWkk","$GPP - Green Plains Partners EPS misses by $0.01, misses on revenue https://t.co/MTt2czUWkk",,,negative,TwitterFinancialNews,,,,0
"Federal Reserve Chairman Jerome Powell said the U.S. economy is 'resilient,' even as he cited the po","Federal Reserve Chairman Jerome Powell said the U.S. economy is 'resilient,' even as he cited the potential threat… https://t.co/jdypDu2LhY",,,neutral,TwitterFinancialNews,,,,1
Ebix declares $0.075 dividend,Ebix declares $0.075 dividend,,,positive,TwitterFinancialNews,,,,2
Kohl’s Plunges Most in Almost Three Years on Profit Forecast,Kohl’s Plunges Most in Almost Three Years on Profit Forecast,,,negative,TwitterFinancialNews,,,,0
